UID,global_production,price,slug,main_producers,name,type,id,description,products
bissa-gold-mine-burkina-faso,,,gold,,Gold,,20.0,,
black-granite-mutoko-zimbabwe,,,other,,Other,,57.0,,
waste-landfill-protests,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
waste-landfill-protests,,,other,,Other,,57.0,,
waste-landfill-protests,,,land,,Land,,23.0,,
waste-landfill-protests,,,recycled-metals,,Recycled Metals,,33.0,,
waste-landfill-protests,,,water,,Water,,45.0,,
waste-landfill-protests,,,e-waste,,E-waste,,48.0,,
exploracion-petrolera-en-el-rio-humadea-meta-pozo-exploratorio-lorito-1,,,crude-oil,,Crude oil,,12.0,,
exploracion-petrolera-en-el-rio-humadea-meta-pozo-exploratorio-lorito-1,,,land,,Land,,23.0,,
yawal-wildlife-sanctuary-maharastra-india,,,other,,Other,,57.0,,
yawal-wildlife-sanctuary-maharastra-india,,,fish,,Fish,,18.0,,
yawal-wildlife-sanctuary-maharastra-india,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
yawal-wildlife-sanctuary-maharastra-india,,,timber,,Timber,,53.0,,
resistance-to-fracking-in-chihuahua-mexico,,,land,,Land,,23.0,,
resistance-to-fracking-in-chihuahua-mexico,,,natural-gas,,Natural Gas,,29.0,,
acueducto-ii-agravante-del-conflicto-hidrico-en-queretaro,,,iron-ore,,Iron ore,,21.0,,
acueducto-ii-agravante-del-conflicto-hidrico-en-queretaro,,,water,,Water,,45.0,,
acueducto-ii-agravante-del-conflicto-hidrico-en-queretaro,,,zinc,,Zinc,,44.0,,
large-scale-mining-in-south-gobi-desert-mongolia,,,crude-oil,,Crude oil,,12.0,,
large-scale-mining-in-south-gobi-desert-mongolia,,,copper,,Copper,,9.0,,
large-scale-mining-in-south-gobi-desert-mongolia,,,gold,,Gold,,20.0,,
large-scale-mining-in-south-gobi-desert-mongolia,,,natural-gas,,Natural Gas,,29.0,,
large-scale-mining-in-south-gobi-desert-mongolia,,,coal,,Coal,,7.0,,
large-scale-mining-in-south-gobi-desert-mongolia,,,uranium,,Uranium,,42.0,,
riverside-park-detroit-mi,,,land,,Land,,23.0,,
riverside-park-detroit-mi,,,manufactured-products,,Manufactured Products,,27.0,,
bourj-hammoud-garbage-mountain,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
bourj-hammoud-garbage-mountain,,,industrial-waste,,Industrial waste,,49.0,,
bourj-hammoud-garbage-mountain,,,chemical-products,,Chemical products,,50.0,,
suai-supply-base,,,land,,Land,,23.0,,
san-roque-multipurpose-project,,,land,,Land,,23.0,,
san-roque-multipurpose-project,,,electricity,,Electricity,,15.0,,
san-roque-multipurpose-project,,,water,,Water,,45.0,,
save-alappad-stop-mining,,,other,,Other,,57.0,,
save-alappad-stop-mining,,,titanium-ores,,Titanium ores,,52.0,,
save-alappad-stop-mining,,,land,,Land,,23.0,,
save-alappad-stop-mining,,,water,,Water,,45.0,,
save-alappad-stop-mining,,,sand-gravel,,"Sand, gravel",,36.0,,
save-alappad-stop-mining,,,rare-earth,,Rare earth elements,,73.0,,
gidderbaha-thermal-power-project-punjab-india,,,other,,Other,,57.0,,
gidderbaha-thermal-power-project-punjab-india,,,land,,Land,,23.0,,
gidderbaha-thermal-power-project-punjab-india,,,electricity,,Electricity,,15.0,,
gidderbaha-thermal-power-project-punjab-india,,,coal,,Coal,,7.0,,
murder-of-yolanda-maturana-and-illegal-mining-in-pueblo-rico-risaralda-colombia,,,gold,,Gold,,20.0,,
murder-of-yolanda-maturana-and-illegal-mining-in-pueblo-rico-risaralda-colombia,,,land,,Land,,23.0,,
mambilla-hydropower-station-project-nigeria,,,land,,Land,,23.0,,
mambilla-hydropower-station-project-nigeria,,,electricity,,Electricity,,15.0,,
mambilla-hydropower-station-project-nigeria,,,water,,Water,,45.0,,
puerto-brisa-sa-colombia,,,other,,Other,,57.0,,
puerto-brisa-sa-colombia,,,coal,,Coal,,7.0,,
anti-mining-protests-and-controversies-around-the-law-with-the-long-name,,,copper,,Copper,,9.0,,
anti-mining-protests-and-controversies-around-the-law-with-the-long-name,,,other,,Other,,57.0,,
anti-mining-protests-and-controversies-around-the-law-with-the-long-name,,,gold,,Gold,,20.0,,
anti-mining-protests-and-controversies-around-the-law-with-the-long-name,,,coal,,Coal,,7.0,,
anti-mining-protests-and-controversies-around-the-law-with-the-long-name,,,uranium,,Uranium,,42.0,,
shwe-gas-field-and-pipeline,,,crude-oil,,Crude oil,,12.0,,
shwe-gas-field-and-pipeline,,,natural-gas,,Natural Gas,,29.0,,
desplazamiento-forzado-en-nombre-de-la-conservacion-de-areas-protegidas-comunidad-de-laguna-larga-peten-guatemala,,,crude-oil,,Crude oil,,12.0,,
desplazamiento-forzado-en-nombre-de-la-conservacion-de-areas-protegidas-comunidad-de-laguna-larga-peten-guatemala,,,tourism-services,,Tourism services,,54.0,,
desplazamiento-forzado-en-nombre-de-la-conservacion-de-areas-protegidas-comunidad-de-laguna-larga-peten-guatemala,,,ecosystem-services,,Ecosystem Services,,56.0,,
desplazamiento-forzado-en-nombre-de-la-conservacion-de-areas-protegidas-comunidad-de-laguna-larga-peten-guatemala,,,land,,Land,,23.0,,
desplazamiento-forzado-en-nombre-de-la-conservacion-de-areas-protegidas-comunidad-de-laguna-larga-peten-guatemala,,,carbon-offsets,,Carbon offsets,,4.0,,
desplazamiento-forzado-en-nombre-de-la-conservacion-de-areas-protegidas-comunidad-de-laguna-larga-peten-guatemala,,,timber,,Timber,,53.0,,
massive-oil-spill-at-ilaje-communities-nigeria,,,crude-oil,,Crude oil,,12.0,,
prodesis-project-in-chiapas-mexico,,,charcoal,,Charcoal,,6.0,,
prodesis-project-in-chiapas-mexico,,,biological-resources,,Biological resources,,46.0,,
community-resistance-to-archer-solar-project-and-sand-bluff-solar-project-in-florida-usa,,,land,,Land,,23.0,,
community-resistance-to-archer-solar-project-and-sand-bluff-solar-project-in-florida-usa,,,electricity,,Electricity,,15.0,,
controversy-over-planned-paraxylene-px-plant-in-maoming-guangdong-china,,,other,,Other,,57.0,,
controversy-over-planned-paraxylene-px-plant-in-maoming-guangdong-china,,,chemical-products,,Chemical products,,50.0,,
plogoff-britanny-france,,,electricity,,Electricity,,15.0,,
collum-coal-mine,,,coal,,Coal,,7.0,,
wastepickers-against-pollution-and-public-policy-in-federal-district,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
palawan-oil-palm-plantations-and-land-grabbing-philippines,,,palm-oil,,Palm oil,,30.0,,
red-dog-mine-toxic-tailings-to-kotzebue-and-kivalina-alaska-usa,,,lead,,Lead,,24.0,,
red-dog-mine-toxic-tailings-to-kotzebue-and-kivalina-alaska-usa,,,zinc,,Zinc,,44.0,,
expansion-of-cattle-industry-of-agropecuaria-santa-barbara-xinguara-in-para,,,land,,Land,,23.0,,
expansion-of-cattle-industry-of-agropecuaria-santa-barbara-xinguara-in-para,,,meat,,Meat,,28.0,,
landazuri-santander-colombia,,,other,,Other,,57.0,,
landazuri-santander-colombia,,,land,,Land,,23.0,,
landazuri-santander-colombia,,,coal,,Coal,,7.0,,
carbon-ash-deposites-in-penelas-puerto-rico,,,industrial-waste,,Industrial waste,,49.0,,
carbon-ash-deposites-in-penelas-puerto-rico,,,electricity,,Electricity,,15.0,,
carbon-ash-deposites-in-penelas-puerto-rico,,,coal,,Coal,,7.0,,
laiban-dam-new-centennial-water-source-project-ncws-quezon-philippines,,,land,,Land,,23.0,,
laiban-dam-new-centennial-water-source-project-ncws-quezon-philippines,,,water,,Water,,45.0,,
plomin-power-station-unit-c-croatia,,,electricity,,Electricity,,15.0,,
plomin-power-station-unit-c-croatia,,,coal,,Coal,,7.0,,
plutonium-production-near-native-american-reservations-usa,,,other,,Other,,57.0,,
plutonium-production-near-native-american-reservations-usa,,,industrial-waste,,Industrial waste,,49.0,,
plutonium-production-near-native-american-reservations-usa,,,land,,Land,,23.0,,
violence-against-wastepickers-linked-to-the-genesis-landfill-privatization-by-averda-in-johannesburg-south-africa,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
cancellation-of-alndfill-in-fujimae-tidal-flat-and-garbage-reduction-effort-by-citizen,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
cancellation-of-alndfill-in-fujimae-tidal-flat-and-garbage-reduction-effort-by-citizen,,,land,,Land,,23.0,,
cancellation-of-alndfill-in-fujimae-tidal-flat-and-garbage-reduction-effort-by-citizen,,,asphalt,,Asphalt,,3.0,,
cancellation-of-alndfill-in-fujimae-tidal-flat-and-garbage-reduction-effort-by-citizen,,,cement,,Cement,,55.0,,
cancellation-of-alndfill-in-fujimae-tidal-flat-and-garbage-reduction-effort-by-citizen,,,sand-gravel,,"Sand, gravel",,36.0,,
gold-mining-in-montana,,,gold,,Gold,,20.0,,
land-conflict-from-tourism-development-in-east-nusa-tenggara,,,tourism-services,,Tourism services,,54.0,,
cotui-contra-pueblo-viejo-barrick-gold-dominican-republic,,,other,,Other,,57.0,,
cotui-contra-pueblo-viejo-barrick-gold-dominican-republic,,,gold,,Gold,,20.0,,
sokli-mine-finland,,,copper,,Copper,,9.0,,
sokli-mine-finland,,,other,,Other,,57.0,,
sokli-mine-finland,,,iron-ore,,Iron ore,,21.0,,
sokli-mine-finland,,,uranium,,Uranium,,42.0,,
planta-asfaltica-noubarris-barcelona,,,asphalt,,Asphalt,,3.0,,
linden-trees-in-niksic-montenegro,,,other,,Other,,57.0,,
guadalito-y-chiquita-against-oil-palm-companies-ecuador,,,other,,Other,,57.0,,
guadalito-y-chiquita-against-oil-palm-companies-ecuador,,,palm-oil,,Palm oil,,30.0,,
kali-gandaki-hydroelectric-project-a-nepal,,,other,,Other,,57.0,,
kali-gandaki-hydroelectric-project-a-nepal,,,land,,Land,,23.0,,
kali-gandaki-hydroelectric-project-a-nepal,,,electricity,,Electricity,,15.0,,
kali-gandaki-hydroelectric-project-a-nepal,,,water,,Water,,45.0,,
illegal-logging-and-the-death-of-environmentalist-chut-wutty,,,other,,Other,,57.0,,
illegal-logging-and-the-death-of-environmentalist-chut-wutty,,,timber,,Timber,,53.0,,
san-andres-copan-honduras,,,gold,,Gold,,20.0,,
waste-incineration-bielsko-biala-silesia-poland,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
waste-incineration-bielsko-biala-silesia-poland,,,other,,Other,,57.0,,
waste-incineration-bielsko-biala-silesia-poland,,,electricity,,Electricity,,15.0,,
nuclear-testing-in-newe-segobia-western-shoshone-lands-in-nevada-us,,,other,,Other,,57.0,,
transport-corridor-vc-lot-3-bosnia-and-herzegovina,,,other,,Other,,57.0,,
transport-corridor-vc-lot-3-bosnia-and-herzegovina,,,biological-resources,,Biological resources,,46.0,,
transport-corridor-vc-lot-3-bosnia-and-herzegovina,,,pine,,Pine,,31.0,,
serngul-lo-lhara-village-markham-county-tibet,,,gold,,Gold,,20.0,,
afectacion-a-area-natural-protegida-por-cuatro-proyectos-solares-en-carmen-campeche-mexico,,,land,,Land,,23.0,,
afectacion-a-area-natural-protegida-por-cuatro-proyectos-solares-en-carmen-campeche-mexico,,,electricity,,Electricity,,15.0,,
illegal-disposal-of-dead-pigs-in-huzhou-zhejiang-china,,,meat,,Meat,,28.0,,
illegal-disposal-of-dead-pigs-in-huzhou-zhejiang-china,,,live-animals,,Live Animals,,26.0,,
water-privatization-conflict-in-stockton-ca,,,other,,Other,,57.0,,
water-privatization-conflict-in-stockton-ca,,,water,,Water,,45.0,,
comunidad-indigena-de-santo-tomas-vs-agricola-superior-de-jacona-michoacan-mexico,,,other,,Other,,57.0,,
comunidad-indigena-de-santo-tomas-vs-agricola-superior-de-jacona-michoacan-mexico,,,land,,Land,,23.0,,
comunidad-indigena-de-santo-tomas-vs-agricola-superior-de-jacona-michoacan-mexico,,,water,,Water,,45.0,,
comunidad-indigena-de-santo-tomas-vs-agricola-superior-de-jacona-michoacan-mexico,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
opencast-coal-mine-in-douglas-valley-scotland-uk,,,other,,Other,,57.0,,
opencast-coal-mine-in-douglas-valley-scotland-uk,,,coal,,Coal,,7.0,,
burning-sugar-cane-in-western-palm-beach-county,,,sugar,,Sugar,,41.0,,
cananea-mine-mexico,,,copper,,Copper,,9.0,,
cananea-mine-mexico,,,other,,Other,,57.0,,
cananea-mine-mexico,,,gold,,Gold,,20.0,,
coal-mine-for-exports-to-india-threatens-arctics-natural-reserve-taymyr-russia,,,titanium-ores,,Titanium ores,,52.0,,
coal-mine-for-exports-to-india-threatens-arctics-natural-reserve-taymyr-russia,,,coal,,Coal,,7.0,,
love-canal-niagara-falls-usa,,,other,,Other,,57.0,,
love-canal-niagara-falls-usa,,,land,,Land,,23.0,,
kattupalli-port-expansion-conflict,,,land,,Land,,23.0,,
kattupalli-port-expansion-conflict,,,coal,,Coal,,7.0,,
kattupalli-port-expansion-conflict,,,water,,Water,,45.0,,
collapse-of-wastewater-treatment-poses-a-threat-to-lives-and-livelihoods-yemen,,,other,,Other,,57.0,,
collapse-of-wastewater-treatment-poses-a-threat-to-lives-and-livelihoods-yemen,,,electricity,,Electricity,,15.0,,
collapse-of-wastewater-treatment-poses-a-threat-to-lives-and-livelihoods-yemen,,,water,,Water,,45.0,,
linea-12-del-metro-tlahuac,,,land,,Land,,23.0,,
heinda-tin-mine-dawei-region-myanmar,,,other,,Other,,57.0,,
heinda-tin-mine-dawei-region-myanmar,,,land,,Land,,23.0,,
concesiones-mineras-dentro-del-parque-nacional-chagres,,,other,,Other,,57.0,,
concesiones-mineras-dentro-del-parque-nacional-chagres,,,cement,,Cement,,55.0,,
concesiones-mineras-dentro-del-parque-nacional-chagres,,,water,,Water,,45.0,,
deaths-in-iron-sand-mining-west-java-indonesia,,,other,,Other,,57.0,,
deaths-in-iron-sand-mining-west-java-indonesia,,,sand-gravel,,"Sand, gravel",,36.0,,
lenya-proposed-national-park-tanintharyi-region-myanmar,,,ecosystem-services,,Ecosystem Services,,56.0,,
lenya-proposed-national-park-tanintharyi-region-myanmar,,,land,,Land,,23.0,,
bauxite-mining-and-deforestation-in-oriximina-para-brazil,,,other,,Other,,57.0,,
bauxite-mining-and-deforestation-in-oriximina-para-brazil,,,aluminum-bauxite,,Aluminum/Bauxite,,1.0,,
bauxite-mining-and-deforestation-in-oriximina-para-brazil,,,timber,,Timber,,53.0,,
privatizacion-de-las-playas-y-la-criminalizacion-de-activistas-en-oaxaca-mexico,,,tourism-services,,Tourism services,,54.0,,
privatizacion-de-las-playas-y-la-criminalizacion-de-activistas-en-oaxaca-mexico,,,land,,Land,,23.0,,
privatizacion-de-las-playas-y-la-criminalizacion-de-activistas-en-oaxaca-mexico,,,water,,Water,,45.0,,
privatizacion-de-las-playas-y-la-criminalizacion-de-activistas-en-oaxaca-mexico,,,sand-gravel,,"Sand, gravel",,36.0,,
tarbela-dam-pakistan,,,land,,Land,,23.0,,
tarbela-dam-pakistan,,,electricity,,Electricity,,15.0,,
tarbela-dam-pakistan,,,water,,Water,,45.0,,
let-vrbas-river-flow,,,electricity,,Electricity,,15.0,,
let-vrbas-river-flow,,,water,,Water,,45.0,,
novateks-two-new-gas-fields-on-protected-tundra-yamal-russia-federation,,,natural-gas,,Natural Gas,,29.0,,
liquefied-natural-gas-project-papua-new-guinea,,,other,,Other,,57.0,,
liquefied-natural-gas-project-papua-new-guinea,,,natural-gas,,Natural Gas,,29.0,,
pueblos-indigenas-arawaks-del-sur-afectados-por-mineria-ilegal-en-la-cuenca-del-rio-atabapo,,,other,,Other,,57.0,,
pueblos-indigenas-arawaks-del-sur-afectados-por-mineria-ilegal-en-la-cuenca-del-rio-atabapo,,,gold,,Gold,,20.0,,
pueblos-indigenas-arawaks-del-sur-afectados-por-mineria-ilegal-en-la-cuenca-del-rio-atabapo,,,diamonds,,Diamonds,,14.0,,
merowe-dam-sudan,,,land,,Land,,23.0,,
merowe-dam-sudan,,,electricity,,Electricity,,15.0,,
merowe-dam-sudan,,,water,,Water,,45.0,,
san-roque-metals-inc-nickel-mining-in-tubay-agusan-del-norte-philippines,,,other,,Other,,57.0,,
san-roque-metals-inc-nickel-mining-in-tubay-agusan-del-norte-philippines,,,iron-ore,,Iron ore,,21.0,,
san-roque-metals-inc-nickel-mining-in-tubay-agusan-del-norte-philippines,,,rare-metals,,Rare metals,,32.0,,
the-pubugou-dam-development-controversy,,,land,,Land,,23.0,,
the-pubugou-dam-development-controversy,,,electricity,,Electricity,,15.0,,
the-pubugou-dam-development-controversy,,,water,,Water,,45.0,,
land-and-resource-use-conflicts-on-the-island-of-karimunjawa-indonesia,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
land-and-resource-use-conflicts-on-the-island-of-karimunjawa-indonesia,,,other,,Other,,57.0,,
land-and-resource-use-conflicts-on-the-island-of-karimunjawa-indonesia,,,tourism-services,,Tourism services,,54.0,,
land-and-resource-use-conflicts-on-the-island-of-karimunjawa-indonesia,,,land,,Land,,23.0,,
land-and-resource-use-conflicts-on-the-island-of-karimunjawa-indonesia,,,electricity,,Electricity,,15.0,,
land-and-resource-use-conflicts-on-the-island-of-karimunjawa-indonesia,,,live-animals,,Live Animals,,26.0,,
land-and-resource-use-conflicts-on-the-island-of-karimunjawa-indonesia,,,sand-gravel,,"Sand, gravel",,36.0,,
jasodharpur-industrial-area-uttarakhand-india,,,other,,Other,,57.0,,
jasodharpur-industrial-area-uttarakhand-india,,,iron-ore,,Iron ore,,21.0,,
jasodharpur-industrial-area-uttarakhand-india,,,coal,,Coal,,7.0,,
forest-logging-lithuania,,,other,,Other,,57.0,,
forest-logging-lithuania,,,timber,,Timber,,53.0,,
pueblos-originarios-de-la-cuenca-de-mexico-en-contra-del-aeropuerto-internacional-de-santa-lucia,,,other,,Other,,57.0,,
pueblos-originarios-de-la-cuenca-de-mexico-en-contra-del-aeropuerto-internacional-de-santa-lucia,,,tourism-services,,Tourism services,,54.0,,
pueblos-originarios-de-la-cuenca-de-mexico-en-contra-del-aeropuerto-internacional-de-santa-lucia,,,industrial-waste,,Industrial waste,,49.0,,
pueblos-originarios-de-la-cuenca-de-mexico-en-contra-del-aeropuerto-internacional-de-santa-lucia,,,land,,Land,,23.0,,
pueblos-originarios-de-la-cuenca-de-mexico-en-contra-del-aeropuerto-internacional-de-santa-lucia,,,cement,,Cement,,55.0,,
pueblos-originarios-de-la-cuenca-de-mexico-en-contra-del-aeropuerto-internacional-de-santa-lucia,,,water,,Water,,45.0,,
cava-campo-galeota,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
cava-campo-galeota,,,industrial-waste,,Industrial waste,,49.0,,
cava-campo-galeota,,,e-waste,,E-waste,,48.0,,
ecological-reserve-cayapas-mataje-remacam-ecuador,,,other,,Other,,57.0,,
ecological-reserve-cayapas-mataje-remacam-ecuador,,,shrimps,,Shrimps,,37.0,,
dam-in-the-bergantes-river-teruel-spain,,,land,,Land,,23.0,,
dam-in-the-bergantes-river-teruel-spain,,,water,,Water,,45.0,,
lignite-mining-garzweiler-i-germany,,,other,,Other,,57.0,,
lignite-mining-garzweiler-i-germany,,,coal,,Coal,,7.0,,
san-juan-de-la-maguana-dominican-republic,,,copper,,Copper,,9.0,,
san-juan-de-la-maguana-dominican-republic,,,gold,,Gold,,20.0,,
guodingshan-incinerator-wuhan,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
large-aquaculture-in-galicia,,,fish,,Fish,,18.0,,
asbestos-factory-muzaffarpur-bihar-india,,,asbestos,,Asbestos,,2.0,,
strict-property-and-marketing-laws-imposed-on-seeds-in-france,,,other,,Other,,57.0,,
strict-property-and-marketing-laws-imposed-on-seeds-in-france,,,fruits-and-vegetables,,Fruits and Vegetables,,19.0,,
kurram-tangi-dam,,,land,,Land,,23.0,,
kurram-tangi-dam,,,electricity,,Electricity,,15.0,,
kurram-tangi-dam,,,water,,Water,,45.0,,
industrial-wastes-in-bou-ismail-algeria,,,industrial-waste,,Industrial waste,,49.0,,
the-gibraltar-san-roque-refinery,,,crude-oil,,Crude oil,,12.0,,
the-gibraltar-san-roque-refinery,,,chemical-products,,Chemical products,,50.0,,
the-gibraltar-san-roque-refinery,,,natural-gas,,Natural Gas,,29.0,,
visakhapatnam-port-india,,,other,,Other,,57.0,,
visakhapatnam-port-india,,,industrial-waste,,Industrial waste,,49.0,,
visakhapatnam-port-india,,,iron-ore,,Iron ore,,21.0,,
visakhapatnam-port-india,,,coal,,Coal,,7.0,,
king-mswati-iii-international-airport,,,land,,Land,,23.0,,
king-mswati-iii-international-airport,,,water,,Water,,45.0,,
king-mswati-iii-international-airport,,,sand-gravel,,"Sand, gravel",,36.0,,
city-council-evicted-and-demolished-the-house-of-a-roma-ethnicity-family-in-canada-real-galiana-madrid,,,domestic-municipal-waste,,Domestic municipal waste,,47.0,,
city-council-evicted-and-demolished-the-house-of-a-roma-ethnicity-family-in-canada-real-galiana-madrid,,,industrial-waste,,Industrial waste,,49.0,,
city-council-evicted-and-demolished-the-house-of-a-roma-ethnicity-family-in-canada-real-galiana-madrid,,,land,,Land,,23.0,,
city-council-evicted-and-demolished-the-house-of-a-roma-ethnicity-family-in-canada-real-galiana-madrid,,,electricity,,Electricity,,15.0,,
city-council-evicted-and-demolished-the-house-of-a-roma-ethnicity-family-in-canada-real-galiana-madrid,,,water,,Water,,45.0,,
hpa-an-coal-plant-myanmar,,,land,,Land,,23.0,,
hpa-an-coal-plant-myanmar,,,electricity,,Electricity,,15.0,,
hpa-an-coal-plant-myanmar,,,coal,,Coal,,7.0,,
estrazione-di-idrocarburi-total-gorgoglione,,,crude-oil,,Crude oil,,12.0,,
estrazione-di-idrocarburi-total-gorgoglione,,,natural-gas,,Natural Gas,,29.0,,
