UID,languages
exxonmobil-oil-explorations-in-the-shawre-valley-kurdistan-region-of-iraq,cn
exxonmobil-oil-explorations-in-the-shawre-valley-kurdistan-region-of-iraq,tr
exxonmobil-oil-explorations-in-the-shawre-valley-kurdistan-region-of-iraq,es
exxonmobil-oil-explorations-in-the-shawre-valley-kurdistan-region-of-iraq,ar
exxonmobil-oil-explorations-in-the-shawre-valley-kurdistan-region-of-iraq,it
exxonmobil-oil-explorations-in-the-shawre-valley-kurdistan-region-of-iraq,fr
sewa-paper-mill-in-gangapur-orissa-india,tr
sewa-paper-mill-in-gangapur-orissa-india,it
sewa-paper-mill-in-gangapur-orissa-india,fr
sewa-paper-mill-in-gangapur-orissa-india,en
sewa-paper-mill-in-gangapur-orissa-india,ar
sewa-paper-mill-in-gangapur-orissa-india,es
sewa-paper-mill-in-gangapur-orissa-india,cn
grassy-narrows-logging-conflict-ont-canada,en
grassy-narrows-logging-conflict-ont-canada,tr
grassy-narrows-logging-conflict-ont-canada,fr
grassy-narrows-logging-conflict-ont-canada,cn
grassy-narrows-logging-conflict-ont-canada,ar
grassy-narrows-logging-conflict-ont-canada,it
grassy-narrows-logging-conflict-ont-canada,es
portoalegres-driver-runs-over-cyclists-protesting-in-the-critical-mass,fr
portoalegres-driver-runs-over-cyclists-protesting-in-the-critical-mass,cn
portoalegres-driver-runs-over-cyclists-protesting-in-the-critical-mass,en
portoalegres-driver-runs-over-cyclists-protesting-in-the-critical-mass,es
portoalegres-driver-runs-over-cyclists-protesting-in-the-critical-mass,ar
portoalegres-driver-runs-over-cyclists-protesting-in-the-critical-mass,it
portoalegres-driver-runs-over-cyclists-protesting-in-the-critical-mass,tr
posible-contaminacion-de-laguna-conococha-por-proyecto-minero-huambo-peru,en
posible-contaminacion-de-laguna-conococha-por-proyecto-minero-huambo-peru,es
posible-contaminacion-de-laguna-conococha-por-proyecto-minero-huambo-peru,it
posible-contaminacion-de-laguna-conococha-por-proyecto-minero-huambo-peru,cn
posible-contaminacion-de-laguna-conococha-por-proyecto-minero-huambo-peru,fr
posible-contaminacion-de-laguna-conococha-por-proyecto-minero-huambo-peru,ar
posible-contaminacion-de-laguna-conococha-por-proyecto-minero-huambo-peru,tr
matola-gas-company-cdm-project-mozambique,en
matola-gas-company-cdm-project-mozambique,it
matola-gas-company-cdm-project-mozambique,fr
matola-gas-company-cdm-project-mozambique,tr
matola-gas-company-cdm-project-mozambique,ar
matola-gas-company-cdm-project-mozambique,cn
matola-gas-company-cdm-project-mozambique,es
mini-hydropower-project-in-athwelthota-waterfall,tr
mini-hydropower-project-in-athwelthota-waterfall,ar
mini-hydropower-project-in-athwelthota-waterfall,cn
mini-hydropower-project-in-athwelthota-waterfall,it
mini-hydropower-project-in-athwelthota-waterfall,fr
mini-hydropower-project-in-athwelthota-waterfall,en
mini-hydropower-project-in-athwelthota-waterfall,es
ntpc-thermal-power-plant-at-lara-in-chhattisgarh-india,en
ntpc-thermal-power-plant-at-lara-in-chhattisgarh-india,it
ntpc-thermal-power-plant-at-lara-in-chhattisgarh-india,tr
ntpc-thermal-power-plant-at-lara-in-chhattisgarh-india,cn
ntpc-thermal-power-plant-at-lara-in-chhattisgarh-india,ar
ntpc-thermal-power-plant-at-lara-in-chhattisgarh-india,es
ntpc-thermal-power-plant-at-lara-in-chhattisgarh-india,fr
xayaburi-dam-laos,es
xayaburi-dam-laos,cn
xayaburi-dam-laos,it
xayaburi-dam-laos,ar
xayaburi-dam-laos,en
xayaburi-dam-laos,fr
xayaburi-dam-laos,tr
biofuel-conflict-in-isabela,es
biofuel-conflict-in-isabela,ar
biofuel-conflict-in-isabela,tr
biofuel-conflict-in-isabela,cn
biofuel-conflict-in-isabela,fr
biofuel-conflict-in-isabela,en
biofuel-conflict-in-isabela,it
dou-cancer-village-near-jiaozishan-landfill-and-incinerators-in-jiangsu-province-china,cn
dou-cancer-village-near-jiaozishan-landfill-and-incinerators-in-jiangsu-province-china,es
dou-cancer-village-near-jiaozishan-landfill-and-incinerators-in-jiangsu-province-china,it
dou-cancer-village-near-jiaozishan-landfill-and-incinerators-in-jiangsu-province-china,fr
dou-cancer-village-near-jiaozishan-landfill-and-incinerators-in-jiangsu-province-china,ar
dou-cancer-village-near-jiaozishan-landfill-and-incinerators-in-jiangsu-province-china,tr
dou-cancer-village-near-jiaozishan-landfill-and-incinerators-in-jiangsu-province-china,en
chinese-uranium-mine-invades-nigers-traditional-pastoral-territory,en
chinese-uranium-mine-invades-nigers-traditional-pastoral-territory,ar
chinese-uranium-mine-invades-nigers-traditional-pastoral-territory,fr
chinese-uranium-mine-invades-nigers-traditional-pastoral-territory,es
chinese-uranium-mine-invades-nigers-traditional-pastoral-territory,it
chinese-uranium-mine-invades-nigers-traditional-pastoral-territory,tr
chinese-uranium-mine-invades-nigers-traditional-pastoral-territory,cn
sesa-goa-coke-plant-pollution-india,en
sesa-goa-coke-plant-pollution-india,it
sesa-goa-coke-plant-pollution-india,cn
sesa-goa-coke-plant-pollution-india,ar
sesa-goa-coke-plant-pollution-india,es
sesa-goa-coke-plant-pollution-india,fr
sesa-goa-coke-plant-pollution-india,tr
xe-pian-xe-namnoy-hydroelectric-power-project-laos,es
xe-pian-xe-namnoy-hydroelectric-power-project-laos,ar
xe-pian-xe-namnoy-hydroelectric-power-project-laos,it
xe-pian-xe-namnoy-hydroelectric-power-project-laos,en
xe-pian-xe-namnoy-hydroelectric-power-project-laos,tr
xe-pian-xe-namnoy-hydroelectric-power-project-laos,cn
xe-pian-xe-namnoy-hydroelectric-power-project-laos,fr
land-grabbing-and-forced-evictions-by-koh-kongs-sugar-industry-cambodia,en
land-grabbing-and-forced-evictions-by-koh-kongs-sugar-industry-cambodia,it
land-grabbing-and-forced-evictions-by-koh-kongs-sugar-industry-cambodia,tr
land-grabbing-and-forced-evictions-by-koh-kongs-sugar-industry-cambodia,fr
land-grabbing-and-forced-evictions-by-koh-kongs-sugar-industry-cambodia,es
land-grabbing-and-forced-evictions-by-koh-kongs-sugar-industry-cambodia,ar
land-grabbing-and-forced-evictions-by-koh-kongs-sugar-industry-cambodia,cn
celukan-bawang-coal-power-station-north-bali-indonesia,en
celukan-bawang-coal-power-station-north-bali-indonesia,tr
celukan-bawang-coal-power-station-north-bali-indonesia,it
celukan-bawang-coal-power-station-north-bali-indonesia,fr
celukan-bawang-coal-power-station-north-bali-indonesia,cn
celukan-bawang-coal-power-station-north-bali-indonesia,ar
celukan-bawang-coal-power-station-north-bali-indonesia,es
tuivai-hydro-electric-project-mizoram-india,es
tuivai-hydro-electric-project-mizoram-india,en
tuivai-hydro-electric-project-mizoram-india,it
tuivai-hydro-electric-project-mizoram-india,fr
tuivai-hydro-electric-project-mizoram-india,tr
tuivai-hydro-electric-project-mizoram-india,ar
tuivai-hydro-electric-project-mizoram-india,cn
aerial-fumigations-and-plan-colombia-ecuador,en
aerial-fumigations-and-plan-colombia-ecuador,cn
aerial-fumigations-and-plan-colombia-ecuador,ar
aerial-fumigations-and-plan-colombia-ecuador,fr
aerial-fumigations-and-plan-colombia-ecuador,it
aerial-fumigations-and-plan-colombia-ecuador,tr
aerial-fumigations-and-plan-colombia-ecuador,es
posco-odisha-india,it
posco-odisha-india,ar
posco-odisha-india,tr
posco-odisha-india,es
posco-odisha-india,fr
posco-odisha-india,cn
posco-odisha-india,en
extractivismo-de-agua-femsa-coca-cola-chiapas-mexico,it
extractivismo-de-agua-femsa-coca-cola-chiapas-mexico,ar
extractivismo-de-agua-femsa-coca-cola-chiapas-mexico,fr
extractivismo-de-agua-femsa-coca-cola-chiapas-mexico,cn
extractivismo-de-agua-femsa-coca-cola-chiapas-mexico,en
extractivismo-de-agua-femsa-coca-cola-chiapas-mexico,es
extractivismo-de-agua-femsa-coca-cola-chiapas-mexico,tr
deep-sea-mining-svalbard-archipelago-arctic-norway,en
deep-sea-mining-svalbard-archipelago-arctic-norway,es
deep-sea-mining-svalbard-archipelago-arctic-norway,it
deep-sea-mining-svalbard-archipelago-arctic-norway,cn
deep-sea-mining-svalbard-archipelago-arctic-norway,fr
deep-sea-mining-svalbard-archipelago-arctic-norway,ar
deep-sea-mining-svalbard-archipelago-arctic-norway,tr
machhakund-hydro-electric-project-orissa-india,ar
machhakund-hydro-electric-project-orissa-india,it
machhakund-hydro-electric-project-orissa-india,tr
machhakund-hydro-electric-project-orissa-india,fr
machhakund-hydro-electric-project-orissa-india,en
machhakund-hydro-electric-project-orissa-india,cn
machhakund-hydro-electric-project-orissa-india,es
raffineria-di-roma-italy,fr
raffineria-di-roma-italy,tr
raffineria-di-roma-italy,cn
raffineria-di-roma-italy,es
raffineria-di-roma-italy,ar
raffineria-di-roma-italy,en
raffineria-di-roma-italy,it
villeranges-gold-mine,cn
villeranges-gold-mine,tr
villeranges-gold-mine,it
villeranges-gold-mine,ar
villeranges-gold-mine,fr
villeranges-gold-mine,es
villeranges-gold-mine,en
walmart-cuetzalan,it
walmart-cuetzalan,cn
walmart-cuetzalan,fr
walmart-cuetzalan,tr
walmart-cuetzalan,es
walmart-cuetzalan,en
walmart-cuetzalan,ar
cape-boujdour-offshore-block-western-sahara,en
cape-boujdour-offshore-block-western-sahara,tr
cape-boujdour-offshore-block-western-sahara,it
cape-boujdour-offshore-block-western-sahara,fr
cape-boujdour-offshore-block-western-sahara,ar
cape-boujdour-offshore-block-western-sahara,cn
cape-boujdour-offshore-block-western-sahara,es
trasvase-rio-guarino-caldas,en
trasvase-rio-guarino-caldas,fr
trasvase-rio-guarino-caldas,ar
trasvase-rio-guarino-caldas,tr
trasvase-rio-guarino-caldas,es
trasvase-rio-guarino-caldas,cn
trasvase-rio-guarino-caldas,it
athena-power-plant-by-acpl-chhattisgarh-india,ar
athena-power-plant-by-acpl-chhattisgarh-india,it
athena-power-plant-by-acpl-chhattisgarh-india,en
athena-power-plant-by-acpl-chhattisgarh-india,es
athena-power-plant-by-acpl-chhattisgarh-india,cn
athena-power-plant-by-acpl-chhattisgarh-india,tr
athena-power-plant-by-acpl-chhattisgarh-india,fr
karachi-port-trust-kpt-keamari-coal-terminal,en
karachi-port-trust-kpt-keamari-coal-terminal,ar
karachi-port-trust-kpt-keamari-coal-terminal,es
karachi-port-trust-kpt-keamari-coal-terminal,it
karachi-port-trust-kpt-keamari-coal-terminal,tr
karachi-port-trust-kpt-keamari-coal-terminal,cn
karachi-port-trust-kpt-keamari-coal-terminal,fr
lake-turkana-wind-power-project-kenya,en
lake-turkana-wind-power-project-kenya,ar
lake-turkana-wind-power-project-kenya,fr
lake-turkana-wind-power-project-kenya,tr
lake-turkana-wind-power-project-kenya,it
lake-turkana-wind-power-project-kenya,es
lake-turkana-wind-power-project-kenya,cn
jaldapara-national-park-west-bengal-india,ar
jaldapara-national-park-west-bengal-india,it
jaldapara-national-park-west-bengal-india,es
jaldapara-national-park-west-bengal-india,tr
jaldapara-national-park-west-bengal-india,en
jaldapara-national-park-west-bengal-india,fr
jaldapara-national-park-west-bengal-india,cn
agips-pipeline-at-ikeinghenbiri-spills-on-farmlands-and-fish-ponds-nigeria,en
agips-pipeline-at-ikeinghenbiri-spills-on-farmlands-and-fish-ponds-nigeria,es
agips-pipeline-at-ikeinghenbiri-spills-on-farmlands-and-fish-ponds-nigeria,tr
agips-pipeline-at-ikeinghenbiri-spills-on-farmlands-and-fish-ponds-nigeria,ar
agips-pipeline-at-ikeinghenbiri-spills-on-farmlands-and-fish-ponds-nigeria,fr
agips-pipeline-at-ikeinghenbiri-spills-on-farmlands-and-fish-ponds-nigeria,cn
agips-pipeline-at-ikeinghenbiri-spills-on-farmlands-and-fish-ponds-nigeria,it
semiconductor-pollution-gihueng-city-samsung-plant-south-korea,es
semiconductor-pollution-gihueng-city-samsung-plant-south-korea,en
semiconductor-pollution-gihueng-city-samsung-plant-south-korea,it
semiconductor-pollution-gihueng-city-samsung-plant-south-korea,tr
semiconductor-pollution-gihueng-city-samsung-plant-south-korea,cn
semiconductor-pollution-gihueng-city-samsung-plant-south-korea,ar
semiconductor-pollution-gihueng-city-samsung-plant-south-korea,fr
a-polluted-stream-and-a-landfill-as-a-racial-segregation-of-roma-communities-in-jarovnice-slovak-republic,ar
a-polluted-stream-and-a-landfill-as-a-racial-segregation-of-roma-communities-in-jarovnice-slovak-republic,es
a-polluted-stream-and-a-landfill-as-a-racial-segregation-of-roma-communities-in-jarovnice-slovak-republic,fr
a-polluted-stream-and-a-landfill-as-a-racial-segregation-of-roma-communities-in-jarovnice-slovak-republic,tr
a-polluted-stream-and-a-landfill-as-a-racial-segregation-of-roma-communities-in-jarovnice-slovak-republic,it
a-polluted-stream-and-a-landfill-as-a-racial-segregation-of-roma-communities-in-jarovnice-slovak-republic,en
a-polluted-stream-and-a-landfill-as-a-racial-segregation-of-roma-communities-in-jarovnice-slovak-republic,cn
moshoeshoe-airport-upgrade-reopens-dispute-over-forced-relocation,en
moshoeshoe-airport-upgrade-reopens-dispute-over-forced-relocation,it
moshoeshoe-airport-upgrade-reopens-dispute-over-forced-relocation,tr
moshoeshoe-airport-upgrade-reopens-dispute-over-forced-relocation,ar
moshoeshoe-airport-upgrade-reopens-dispute-over-forced-relocation,es
moshoeshoe-airport-upgrade-reopens-dispute-over-forced-relocation,fr
moshoeshoe-airport-upgrade-reopens-dispute-over-forced-relocation,cn
puerto-bahia-malaga-colombia,it
puerto-bahia-malaga-colombia,ar
puerto-bahia-malaga-colombia,es
puerto-bahia-malaga-colombia,fr
puerto-bahia-malaga-colombia,cn
puerto-bahia-malaga-colombia,tr
puerto-bahia-malaga-colombia,en
kepcos-bylong-valley-coal-mine-nsw-australia,tr
kepcos-bylong-valley-coal-mine-nsw-australia,en
kepcos-bylong-valley-coal-mine-nsw-australia,ar
kepcos-bylong-valley-coal-mine-nsw-australia,it
kepcos-bylong-valley-coal-mine-nsw-australia,es
kepcos-bylong-valley-coal-mine-nsw-australia,cn
kepcos-bylong-valley-coal-mine-nsw-australia,fr
peasant-farmers-fight-gmo-golden-rice,en
peasant-farmers-fight-gmo-golden-rice,fr
peasant-farmers-fight-gmo-golden-rice,es
peasant-farmers-fight-gmo-golden-rice,tr
peasant-farmers-fight-gmo-golden-rice,it
peasant-farmers-fight-gmo-golden-rice,cn
peasant-farmers-fight-gmo-golden-rice,ar
thousands-of-trees-felled-in-city-of-sheffield-uk,en
thousands-of-trees-felled-in-city-of-sheffield-uk,tr
thousands-of-trees-felled-in-city-of-sheffield-uk,fr
thousands-of-trees-felled-in-city-of-sheffield-uk,cn
thousands-of-trees-felled-in-city-of-sheffield-uk,ar
thousands-of-trees-felled-in-city-of-sheffield-uk,it
thousands-of-trees-felled-in-city-of-sheffield-uk,es
large-scale-industrial-fishing-in-chukchi-and-beaufort-seas-the-arctic-ocean,fr
large-scale-industrial-fishing-in-chukchi-and-beaufort-seas-the-arctic-ocean,es
large-scale-industrial-fishing-in-chukchi-and-beaufort-seas-the-arctic-ocean,tr
large-scale-industrial-fishing-in-chukchi-and-beaufort-seas-the-arctic-ocean,it
large-scale-industrial-fishing-in-chukchi-and-beaufort-seas-the-arctic-ocean,en
large-scale-industrial-fishing-in-chukchi-and-beaufort-seas-the-arctic-ocean,ar
large-scale-industrial-fishing-in-chukchi-and-beaufort-seas-the-arctic-ocean,cn
friends-of-natures-sued-state-grid-unit-for-refusing-to-buy-clean-energy-in-ningxia-china,it
friends-of-natures-sued-state-grid-unit-for-refusing-to-buy-clean-energy-in-ningxia-china,ar
friends-of-natures-sued-state-grid-unit-for-refusing-to-buy-clean-energy-in-ningxia-china,en
friends-of-natures-sued-state-grid-unit-for-refusing-to-buy-clean-energy-in-ningxia-china,fr
friends-of-natures-sued-state-grid-unit-for-refusing-to-buy-clean-energy-in-ningxia-china,es
friends-of-natures-sued-state-grid-unit-for-refusing-to-buy-clean-energy-in-ningxia-china,tr
friends-of-natures-sued-state-grid-unit-for-refusing-to-buy-clean-energy-in-ningxia-china,cn
esquel-meridian-gold-mine-argentina,cn
esquel-meridian-gold-mine-argentina,fr
esquel-meridian-gold-mine-argentina,es
esquel-meridian-gold-mine-argentina,it
esquel-meridian-gold-mine-argentina,en
esquel-meridian-gold-mine-argentina,ar
esquel-meridian-gold-mine-argentina,tr
ada-tepe-gold-mine-bulgaria,en
ada-tepe-gold-mine-bulgaria,tr
ada-tepe-gold-mine-bulgaria,es
ada-tepe-gold-mine-bulgaria,cn
ada-tepe-gold-mine-bulgaria,ar
ada-tepe-gold-mine-bulgaria,it
ada-tepe-gold-mine-bulgaria,fr
sacabamba-waste-treatment-plant,en
sacabamba-waste-treatment-plant,it
sacabamba-waste-treatment-plant,es
sacabamba-waste-treatment-plant,tr
sacabamba-waste-treatment-plant,ar
sacabamba-waste-treatment-plant,cn
sacabamba-waste-treatment-plant,fr
puerto-de-tribuga-choco-colombia,en
puerto-de-tribuga-choco-colombia,tr
puerto-de-tribuga-choco-colombia,cn
puerto-de-tribuga-choco-colombia,es
puerto-de-tribuga-choco-colombia,ar
puerto-de-tribuga-choco-colombia,fr
puerto-de-tribuga-choco-colombia,it
guadalcazar-hazardous-waste-metalclad,en
guadalcazar-hazardous-waste-metalclad,it
guadalcazar-hazardous-waste-metalclad,tr
guadalcazar-hazardous-waste-metalclad,fr
guadalcazar-hazardous-waste-metalclad,cn
guadalcazar-hazardous-waste-metalclad,ar
guadalcazar-hazardous-waste-metalclad,es
deforestation-in-the-congo-river-basin-dr-of-congo,en
deforestation-in-the-congo-river-basin-dr-of-congo,it
deforestation-in-the-congo-river-basin-dr-of-congo,tr
deforestation-in-the-congo-river-basin-dr-of-congo,es
deforestation-in-the-congo-river-basin-dr-of-congo,fr
deforestation-in-the-congo-river-basin-dr-of-congo,cn
deforestation-in-the-congo-river-basin-dr-of-congo,ar
new-prosperity-goldmine-fish-lake-bc-canada,fr
new-prosperity-goldmine-fish-lake-bc-canada,cn
new-prosperity-goldmine-fish-lake-bc-canada,it
new-prosperity-goldmine-fish-lake-bc-canada,es
new-prosperity-goldmine-fish-lake-bc-canada,en
new-prosperity-goldmine-fish-lake-bc-canada,ar
new-prosperity-goldmine-fish-lake-bc-canada,tr
km-mil-landless-peasant-movement-against-land-grabbers,en
km-mil-landless-peasant-movement-against-land-grabbers,es
km-mil-landless-peasant-movement-against-land-grabbers,ar
km-mil-landless-peasant-movement-against-land-grabbers,fr
km-mil-landless-peasant-movement-against-land-grabbers,tr
km-mil-landless-peasant-movement-against-land-grabbers,cn
km-mil-landless-peasant-movement-against-land-grabbers,it
el-dorado-el-salvador,cn
el-dorado-el-salvador,en
el-dorado-el-salvador,ar
el-dorado-el-salvador,fr
el-dorado-el-salvador,es
el-dorado-el-salvador,it
el-dorado-el-salvador,tr
native-tribes-oppose-snowbowl-project-or-artificial-snow-made-of-wastewater-san-francisco-peaks-arizona-us,tr
native-tribes-oppose-snowbowl-project-or-artificial-snow-made-of-wastewater-san-francisco-peaks-arizona-us,fr
native-tribes-oppose-snowbowl-project-or-artificial-snow-made-of-wastewater-san-francisco-peaks-arizona-us,it
native-tribes-oppose-snowbowl-project-or-artificial-snow-made-of-wastewater-san-francisco-peaks-arizona-us,es
native-tribes-oppose-snowbowl-project-or-artificial-snow-made-of-wastewater-san-francisco-peaks-arizona-us,en
native-tribes-oppose-snowbowl-project-or-artificial-snow-made-of-wastewater-san-francisco-peaks-arizona-us,ar
