UID,name,environmental_impact
al-rajhi-tadco-of-saudi-arabia-purchases-land-in-boghe-brakna-mauritania,"Biodiversity loss (wildlife, agro-diversity)",
al-rajhi-tadco-of-saudi-arabia-purchases-land-in-boghe-brakna-mauritania,Food insecurity (crop damage),
al-rajhi-tadco-of-saudi-arabia-purchases-land-in-boghe-brakna-mauritania,Loss of landscape/aesthetic degradation,
al-rajhi-tadco-of-saudi-arabia-purchases-land-in-boghe-brakna-mauritania,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mose-project-in-venetian-lagoon,"Biodiversity loss (wildlife, agro-diversity)",
mose-project-in-venetian-lagoon,Deforestation and loss of vegetation cover,
mose-project-in-venetian-lagoon,"Floods (river, coastal, mudflow)",
mose-project-in-venetian-lagoon,Loss of landscape/aesthetic degradation,
mose-project-in-venetian-lagoon,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mose-project-in-venetian-lagoon,Large-scale disturbance of hydro and geological systems,
mose-project-in-venetian-lagoon,Reduced ecological / hydrological connectivity,
mose-project-in-venetian-lagoon,Other Environmental impacts,
indigenous-tribes-battle-crow-butte-uranium-mine-nebraska-usa,Genetic contamination,
indigenous-tribes-battle-crow-butte-uranium-mine-nebraska-usa,Loss of landscape/aesthetic degradation,
indigenous-tribes-battle-crow-butte-uranium-mine-nebraska-usa,Waste overflow,
indigenous-tribes-battle-crow-butte-uranium-mine-nebraska-usa,Reduced ecological / hydrological connectivity,
indigenous-tribes-battle-crow-butte-uranium-mine-nebraska-usa,Groundwater pollution or depletion,
indigenous-tribes-battle-crow-butte-uranium-mine-nebraska-usa,Large-scale disturbance of hydro and geological systems,
indigenous-tribes-battle-crow-butte-uranium-mine-nebraska-usa,"Biodiversity loss (wildlife, agro-diversity)",
indigenous-tribes-battle-crow-butte-uranium-mine-nebraska-usa,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
illegal-logging-of-natural-forest-in-dege-sichuan-china,"Floods (river, coastal, mudflow)",
illegal-logging-of-natural-forest-in-dege-sichuan-china,Soil erosion,
illegal-logging-of-natural-forest-in-dege-sichuan-china,Deforestation and loss of vegetation cover,
illegal-logging-of-natural-forest-in-dege-sichuan-china,"Biodiversity loss (wildlife, agro-diversity)",
illegal-logging-of-natural-forest-in-dege-sichuan-china,Other Environmental impacts,
illegal-logging-of-natural-forest-in-dege-sichuan-china,Loss of landscape/aesthetic degradation,
electric-crematorium-at-siliguri-west-bengal-india,Air pollution,
electric-crematorium-at-siliguri-west-bengal-india,Loss of landscape/aesthetic degradation,
electric-crematorium-at-siliguri-west-bengal-india,Waste overflow,
first-successful-case-of-rights-of-nature-ruling-vilcabamba-river-ecuador,"Floods (river, coastal, mudflow)",
first-successful-case-of-rights-of-nature-ruling-vilcabamba-river-ecuador,Loss of landscape/aesthetic degradation,
first-successful-case-of-rights-of-nature-ruling-vilcabamba-river-ecuador,Soil erosion,
first-successful-case-of-rights-of-nature-ruling-vilcabamba-river-ecuador,"Biodiversity loss (wildlife, agro-diversity)",
first-successful-case-of-rights-of-nature-ruling-vilcabamba-river-ecuador,Food insecurity (crop damage),
first-successful-case-of-rights-of-nature-ruling-vilcabamba-river-ecuador,Noise pollution,
first-successful-case-of-rights-of-nature-ruling-vilcabamba-river-ecuador,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
first-successful-case-of-rights-of-nature-ruling-vilcabamba-river-ecuador,Reduced ecological / hydrological connectivity,
carretera-mulalo-loboguerrero-en-el-valle-colombia,Air pollution,
carretera-mulalo-loboguerrero-en-el-valle-colombia,Global warming,
carretera-mulalo-loboguerrero-en-el-valle-colombia,Loss of landscape/aesthetic degradation,
carretera-mulalo-loboguerrero-en-el-valle-colombia,Soil erosion,
carretera-mulalo-loboguerrero-en-el-valle-colombia,Oil spills,
carretera-mulalo-loboguerrero-en-el-valle-colombia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
carretera-mulalo-loboguerrero-en-el-valle-colombia,Groundwater pollution or depletion,
carretera-mulalo-loboguerrero-en-el-valle-colombia,Large-scale disturbance of hydro and geological systems,
carretera-mulalo-loboguerrero-en-el-valle-colombia,Reduced ecological / hydrological connectivity,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Air pollution,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,"Biodiversity loss (wildlife, agro-diversity)",
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Food insecurity (crop damage),
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Loss of landscape/aesthetic degradation,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Noise pollution,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Soil contamination,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Soil erosion,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Waste overflow,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Deforestation and loss of vegetation cover,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Groundwater pollution or depletion,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Large-scale disturbance of hydro and geological systems,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Reduced ecological / hydrological connectivity,
triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain,Other Environmental impacts,
arna-airport-uppsala-sweden,Air pollution,
arna-airport-uppsala-sweden,"Biodiversity loss (wildlife, agro-diversity)",
arna-airport-uppsala-sweden,Global warming,
arna-airport-uppsala-sweden,Loss of landscape/aesthetic degradation,
arna-airport-uppsala-sweden,Noise pollution,
arna-airport-uppsala-sweden,Soil contamination,
arna-airport-uppsala-sweden,Oil spills,
arna-airport-uppsala-sweden,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
arna-airport-uppsala-sweden,Groundwater pollution or depletion,
aimores-hydroelectric-power-plant-brazil,"Biodiversity loss (wildlife, agro-diversity)",
aimores-hydroelectric-power-plant-brazil,"Floods (river, coastal, mudflow)",
aimores-hydroelectric-power-plant-brazil,Food insecurity (crop damage),
aimores-hydroelectric-power-plant-brazil,Global warming,
aimores-hydroelectric-power-plant-brazil,Loss of landscape/aesthetic degradation,
aimores-hydroelectric-power-plant-brazil,Soil erosion,
aimores-hydroelectric-power-plant-brazil,Waste overflow,
aimores-hydroelectric-power-plant-brazil,Deforestation and loss of vegetation cover,
aimores-hydroelectric-power-plant-brazil,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
aimores-hydroelectric-power-plant-brazil,Large-scale disturbance of hydro and geological systems,
aimores-hydroelectric-power-plant-brazil,Reduced ecological / hydrological connectivity,
radioactive-mine-waste-pollution-at-tudor-shaft-informal-settlement-krugersdorp-south-africa,Air pollution,
radioactive-mine-waste-pollution-at-tudor-shaft-informal-settlement-krugersdorp-south-africa,"Biodiversity loss (wildlife, agro-diversity)",
radioactive-mine-waste-pollution-at-tudor-shaft-informal-settlement-krugersdorp-south-africa,Food insecurity (crop damage),
radioactive-mine-waste-pollution-at-tudor-shaft-informal-settlement-krugersdorp-south-africa,Soil contamination,
radioactive-mine-waste-pollution-at-tudor-shaft-informal-settlement-krugersdorp-south-africa,Groundwater pollution or depletion,
unsanitary-landfill-vrtijeljka-montenegro,Air pollution,
unsanitary-landfill-vrtijeljka-montenegro,Fires,
unsanitary-landfill-vrtijeljka-montenegro,Loss of landscape/aesthetic degradation,
unsanitary-landfill-vrtijeljka-montenegro,Soil contamination,
unsanitary-landfill-vrtijeljka-montenegro,Waste overflow,
unsanitary-landfill-vrtijeljka-montenegro,Soil erosion,
unsanitary-landfill-vrtijeljka-montenegro,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
unsanitary-landfill-vrtijeljka-montenegro,Groundwater pollution or depletion,
parque-eolico-pier-de-iberdrola-en-puebla-mexico,"Biodiversity loss (wildlife, agro-diversity)",
parque-eolico-pier-de-iberdrola-en-puebla-mexico,Loss of landscape/aesthetic degradation,
parque-eolico-pier-de-iberdrola-en-puebla-mexico,Deforestation and loss of vegetation cover,
parque-eolico-pier-de-iberdrola-en-puebla-mexico,Food insecurity (crop damage),
oka-crisis-quebec-canada,Loss of landscape/aesthetic degradation,
oka-crisis-quebec-canada,Deforestation and loss of vegetation cover,
urban-waste-incinerator-of-acerra,Air pollution,
urban-waste-incinerator-of-acerra,Food insecurity (crop damage),
urban-waste-incinerator-of-acerra,Loss of landscape/aesthetic degradation,
urban-waste-incinerator-of-acerra,Mine tailing spills,
urban-waste-incinerator-of-acerra,Other Environmental impacts,
urban-waste-incinerator-of-acerra,"Biodiversity loss (wildlife, agro-diversity)",
urban-waste-incinerator-of-acerra,Genetic contamination,
urban-waste-incinerator-of-acerra,Global warming,
urban-waste-incinerator-of-acerra,Soil contamination,
urban-waste-incinerator-of-acerra,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
hydro-development,"Biodiversity loss (wildlife, agro-diversity)",
hydro-development,"Floods (river, coastal, mudflow)",
hydro-development,Food insecurity (crop damage),
hydro-development,Global warming,
hydro-development,Loss of landscape/aesthetic degradation,
hydro-development,Soil erosion,
hydro-development,Deforestation and loss of vegetation cover,
hydro-development,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
hydro-development,Groundwater pollution or depletion,
hydro-development,Large-scale disturbance of hydro and geological systems,
hydro-development,Reduced ecological / hydrological connectivity,
hydro-development,Other Environmental impacts,
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,Air pollution,
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,Fires,
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,"Floods (river, coastal, mudflow)",
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,Food insecurity (crop damage),
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,Loss of landscape/aesthetic degradation,
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,Noise pollution,
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,Soil contamination,
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,Soil erosion,
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
waste-dump-gameleiro-in-olho-dagua-das-flores-brazil,Groundwater pollution or depletion,
tipnis,"Biodiversity loss (wildlife, agro-diversity)",
tipnis,Deforestation and loss of vegetation cover,
tipnis,"Floods (river, coastal, mudflow)",
tipnis,Loss of landscape/aesthetic degradation,
tipnis,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
karuturi-global-plants-sugar-and-other-crops-in-gambela-ethiopia,"Biodiversity loss (wildlife, agro-diversity)",
karuturi-global-plants-sugar-and-other-crops-in-gambela-ethiopia,Food insecurity (crop damage),
karuturi-global-plants-sugar-and-other-crops-in-gambela-ethiopia,Soil erosion,
karuturi-global-plants-sugar-and-other-crops-in-gambela-ethiopia,Deforestation and loss of vegetation cover,
karuturi-global-plants-sugar-and-other-crops-in-gambela-ethiopia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
karuturi-global-plants-sugar-and-other-crops-in-gambela-ethiopia,Groundwater pollution or depletion,
vistula-spit-canal-poland,"Biodiversity loss (wildlife, agro-diversity)",
vistula-spit-canal-poland,Loss of landscape/aesthetic degradation,
vistula-spit-canal-poland,Noise pollution,
vistula-spit-canal-poland,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
angola-cabinda,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
angola-cabinda,Soil contamination,
angola-cabinda,Food insecurity (crop damage),
angola-cabinda,Oil spills,
bissa-gold-mine-burkina-faso,Air pollution,
bissa-gold-mine-burkina-faso,"Biodiversity loss (wildlife, agro-diversity)",
bissa-gold-mine-burkina-faso,Loss of landscape/aesthetic degradation,
bissa-gold-mine-burkina-faso,Noise pollution,
bissa-gold-mine-burkina-faso,Food insecurity (crop damage),
bissa-gold-mine-burkina-faso,Soil erosion,
bissa-gold-mine-burkina-faso,Soil contamination,
bissa-gold-mine-burkina-faso,Waste overflow,
bissa-gold-mine-burkina-faso,Groundwater pollution or depletion,
bissa-gold-mine-burkina-faso,Mine tailing spills,
bissa-gold-mine-burkina-faso,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
black-granite-mutoko-zimbabwe,"Biodiversity loss (wildlife, agro-diversity)",
black-granite-mutoko-zimbabwe,Desertification/Drought,
black-granite-mutoko-zimbabwe,"Floods (river, coastal, mudflow)",
black-granite-mutoko-zimbabwe,Food insecurity (crop damage),
black-granite-mutoko-zimbabwe,Genetic contamination,
black-granite-mutoko-zimbabwe,Global warming,
black-granite-mutoko-zimbabwe,Loss of landscape/aesthetic degradation,
black-granite-mutoko-zimbabwe,Noise pollution,
black-granite-mutoko-zimbabwe,Soil contamination,
black-granite-mutoko-zimbabwe,Soil erosion,
black-granite-mutoko-zimbabwe,Waste overflow,
black-granite-mutoko-zimbabwe,Deforestation and loss of vegetation cover,
black-granite-mutoko-zimbabwe,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
black-granite-mutoko-zimbabwe,Groundwater pollution or depletion,
black-granite-mutoko-zimbabwe,Large-scale disturbance of hydro and geological systems,
black-granite-mutoko-zimbabwe,Reduced ecological / hydrological connectivity,
waste-landfill-protests,Fires,
waste-landfill-protests,Soil contamination,
waste-landfill-protests,Waste overflow,
waste-landfill-protests,Groundwater pollution or depletion,
waste-landfill-protests,Air pollution,
exploracion-petrolera-en-el-rio-humadea-meta-pozo-exploratorio-lorito-1,Loss of landscape/aesthetic degradation,
exploracion-petrolera-en-el-rio-humadea-meta-pozo-exploratorio-lorito-1,Deforestation and loss of vegetation cover,
exploracion-petrolera-en-el-rio-humadea-meta-pozo-exploratorio-lorito-1,Air pollution,
exploracion-petrolera-en-el-rio-humadea-meta-pozo-exploratorio-lorito-1,"Biodiversity loss (wildlife, agro-diversity)",
exploracion-petrolera-en-el-rio-humadea-meta-pozo-exploratorio-lorito-1,Desertification/Drought,
